Event	ID	Name			Wwise Object Path	Notes
	556429551	2d_pv116	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv116_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv116		2196
	557234467	SE_BASE_POT_BREAK	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_POT_BREAK_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_POT_BREAK		15488
	560060035	SE_STORY_NOISE_01	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_NOISE_01_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_NOISE_r\SE_STORY_NOISE_01		19058
	561062219	2d_pv107	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv107_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv107		4154
	562682798	se_xy_w334_32_PD-10_VD-11	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w334_32_2BAAD791.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Rock\se_xy_w334_32_PD-10_VD-11		7208
	563592641	SE_STORY_TALK_DRONE_09	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_TALK_DRONE_09_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_TALK_DRONE\DRONE_WAV\SE_STORY_TALK_DRONE_09		8912
	565359860	2d_pv148	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv148_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv148		3791
	568486918	se_xy_w106_2_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w106_2_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w106_2_32		4880
	570922093	2d_pv111	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv111_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv111		4260
	571156834	2d_pv022	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv022_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv022		4047
	572307250	SE_SPARRING_HITs_a	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SPARRING_HITs_a_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SPARRING\SPARRING_HIT_mix\SE_SPARRING_HITs\SE_SPARRING_HITs_a		15363
	572907287	SE_BATTLE_ITEM_GET_4	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ITEM_GET_4_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_ITEM_GET_4		66892
	573822981	SE_BATTLE_WAZA_TOUTCH	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WAZA_TOUTCH_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_WAZA_TOUTCH		7326
	577105576	2d_pv064	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv064_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv064		5538
	577748410	2d_pv093	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv093_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv093		4884
	578163674	SE_BATTLE_WAZA_OK_2	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WAZA_OK_2_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_WAZA_OK_2		9718
	578484748	se_xy_w031_32_VD-10	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w031_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Rock\se_xy_w031_32_VD-10		8783
	584698433	2d_pv015	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv015_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv015		4338
	585528842	2d_pv142	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv142_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv142		5362
	587665283	SE_WORLD_STAGE_ENTER	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_WORLD_STAGE_ENTER_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\WORLD\SE_WORLD_STAGE_ENTER		43493
	597102469	2d_pv104	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv104_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv104		3586
	597614591	SE_BATTLE_WOOD_S_01	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WOOD_S_01_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_WOOD_S\Wood_S_Head\SE_BATTLE_WOOD_S_01		7158
	601663058	SE_Skill_Zigokuguruma	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_Skill_Zigokuguruma_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Attack_Swish_Com\SE_Skill_Zigokuguruma		13088
	605181553	2d_pv137	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv137_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv137		4602
	606866350	2d_pv128	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv128_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv128		4004
	608535418	SE_BATTLE_WAZA_NG	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WAZA_NG_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_WAZA_NG		2136
	611487473	se_xy_w306_1_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w306_1_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Action\se_xy_w306_1_32		4186
	612756860	SE_Status_Damage_01_a01	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_Status_Damage_01_a01_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Hit_com\Hit_com-Mixer\Normal_Damage_Switch\Normal_Damage\Normal_Damage_main\SE_Status_Damage_01_a01		3077
	616717973	se_xy_w113_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w113_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Effect\se_xy_w113_32		6364
	621456462	se_xy_w239_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w239_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Effect\se_xy_w239_32		12924
	623075057	se_xy_w141_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w141_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w141_32		6935
	624363370	2d_pv095	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv095_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv095		5304
	627650025	SE_BATTLE_ROCK_L_sub_01	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ROCK_L_sub_01_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_ROCK_L\Rock_L_Sub\SE_BATTLE_ROCK_L_sub_01		15557
	630927490	SE_BASE_COOK_MENU_SE	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_COOK_MENU_SE_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_COOK_MENUs\SE_BASE_COOK_MENU_SE		45562
	633318623	2d_pv020	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv020_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv020		2257
	636372392	SE_Status_Damage_01_a05	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_Status_Damage_01_a05_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Hit_com\Hit_com-Mixer\Normal_Damage_Switch\Normal_Damage\Normal_Damage_main\SE_Status_Damage_01_a05		4194
	638128540	se_xy_w274_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w274_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Action\se_xy_w274_32		7540
	638644817	se_xy_w177_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w177_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w177_32		9169
	638839417	2d_pv090	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv090_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv090		3495
	639144151	2d_pv134	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv134_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv134		4789
	639509779	SE_Status_Damage_01_a08	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_Status_Damage_01_a08_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Hit_com\Hit_com-Mixer\Normal_Damage_Switch\Normal_Damage\Normal_Damage_main\SE_Status_Damage_01_a08		3955
	639699970	SE_BATTLE_ITEM_GET_2	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ITEM_GET_2_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_ITEM_GET_2		29959
	641251541	se_xy_w021_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w021_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Electro\se_xy_w021_32		9122
	642700594	2d_pv124	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv124_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv124		10483
	644973596	2d_pv052	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv052_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv052		2353
	646560099	se_xy_w264_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w264_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w264_32		11573
	646675122	se_xy_w226_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w226_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Action\se_xy_w226_32		4296
	649059237	se_xy_w039_32_LC_Edit	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w039_32_FC07A8F3.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Light\se_xy_w039_32_LC_Edit		6214
	655304135	se_xy_w093_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w093_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Wind\se_xy_w093_32		8835
	655792384	SE_BATTLE_WOOD_L_sub_03	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WOOD_L_sub_03_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_WOOD_L\Wood_L_Sub\SE_BATTLE_WOOD_L_sub_03		13140
	656739279	SE_SPARRING_HIT_b	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SPARRING_HIT_b_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SPARRING\SPARRING_HIT_mix\SE_SPARRING_HIT\SE_SPARRING_HIT_b		16097
	657012878	SE_STORY_TALK_DRONE_02	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_TALK_DRONE_02_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_TALK_DRONE\DRONE_WAV\SE_STORY_TALK_DRONE_02		6723
	658005120	2d_pv037	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv037_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv037		5315
	660560779	se_xy_w232_32_Edit	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w232_32_91B26494.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Action\se_xy_w232_32_Edit		5543
	661794600	se_xy_w156_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w156_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w156_32		6344
	662976630	2d_pv058	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv058_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv058		3112
	666149197	se_xy_w233_32_PU+4	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w233_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Action\se_xy_w233_32_PU+4		3682
	668482578	2d_pv059	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv059_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv059		3905
	668918202	SE_STORY_TALK_DRONE_08	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_TALK_DRONE_08_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_TALK_DRONE\DRONE_WAV\SE_STORY_TALK_DRONE_08		4754
	670397368	SE_BATTLE_ROCK_S_sub_02	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ROCK_S_sub_02_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_ROCK_S\Rock_S_Sub\SE_BATTLE_ROCK_S_sub_02		16997
	671004090	se_xy_w180_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w180_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w180_32		8990
	673227434	2d_pv014	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv014_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv014		3994
	674371044	SE_BASE_COOK_MENU	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_COOK_MENU_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_COOK_MENUs\SE_BASE_COOK_MENU		6160
	676998235	SE_WORLD_SEAWAVE_b_lp	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_WORLD_SEAWAVE_b_lp_8758A51D.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\WORLD\SE_WORLD_SEAWAVE\SE_WORLD_SEAWAVE_b_lp		234241
	677250138	se_xy_w031_32_PD-4	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w031_32_9DA13C94.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Rock\se_xy_w031_32_PD-4		6792
	677923943	2d_pv118	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv118_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv118		2223
	678171935	2d_pv086	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv086_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv086		4191
	682576748	2d_pv117	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv117_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv117		2150
	682981680	SE_BASE_COOK_METER_END	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_COOK_METER_END_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_COOK_METER_END		21644
	683332589	2d_pv123	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv123_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv123		3062
	684289448	se_xy_w076_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w076_32_681D0D5E.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Charge\se_xy_w076_32		11996
	685949350	2d_pv139	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv139_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv139		3023
	688108803	JGL_GameOver	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\JGL_GameOver_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\ME\JGL_GameOver		93573
	688542870	2d_pv073	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv073_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv073		5197
	689807599	SE_ZUKAN_CLOSE	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_ZUKAN_CLOSE_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\ZUKAN\SE_ZUKAN_CLOSE		15517
	691086567	se_xy_w218_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w218_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Fire\se_xy_w218_32		7892
	692230731	2d_pv068	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv068_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv068		3690
	692245962	JGL_TITLE	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\JGL_TITLE_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\ME\JGL_TITLE		52661
	695813369	SE_STORY_BREAKDOWN	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_BREAKDOWN_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_BREAKDOWN		10201
	701957368	se_xy_w070_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w070_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Light\se_xy_w070_32		9255
	702320602	2d_pv023	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv023_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv023		4133
	706324459	SE_BATTLE_ITEM_GET_1	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ITEM_GET_1_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_ITEM_GET_1		19077
	710954416	2d_pv035	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv035_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv035		1954
	713961524	SE_Status_Damege_02_add	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_Status_Damege_02_add_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Hit_com\Hit_com-Mixer\Large_Damage_Switch\Large_Damage\SE_Status_Damege_02_add		7466
	716064380	se_xy_w190_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w190_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w190_32		12201
	716796265	se_xy_w158_32_PU+6	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w158_32_4A07B634.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Fire\se_xy_w158_32_PU+6		9214
	717182879	2d_pv138	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv138_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv138		2945
